Anon_ID,Moved,Des_Deflated_AGI,Change_AGI,Des_Age,Entering_Relationship,Dissolution_of,Child_Aged_Out,Additional_Child,Des_Number.of.Dependents,Race,Ed_Attain,Disability_Status,Gender,Com_per_0.5km_one_year,Res_per_0.5km_one_year,Mix_per_0.5km_one_year,Violent_Crimes_0.1km_one_year,Non_Violent_Crimes_0.1km_one_year,evictions,Org_Est_Rent_Adj,High_School_Grad,fit,se.fit,residual.scale,UL,LL,PredictedProb,Relationship_Status,Dependent_Status
2a3f93dd,0,18352,4233,74,No,No,No,No,0,Black,High School,No,Male,3,86,5,4,17,22,891.1793182,Yes,-2.429996904,0.128450231,1,0.101722141,0.064058314,0.080913697,No Change,No Change
2a74873f,0,1461,-9680,32,No,No,No,No,0,Black,High School,Disabled,Male,9,84,11,4,45,25,1035.287446,Yes,-2.058393276,0.141767472,1,0.144237822,0.088164314,0.113207031,No Change,No Change
2a7704c7,0,37124,1070,58,No,No,No,No,4,Black,Some High School,No,Male,1,1,1,1,1,4,873.187829,No,-1.804426528,0.233272692,1,0.206326541,0.094350055,0.14131308,No Change,No Change
2a808da8,0,-6303,-18160,67,No,No,No,No,0,Black,Some College,No,Male,11,78,28,42,130,47,985.3493234,Yes,-2.844180177,0.185332494,1,0.077206026,0.038887004,0.054982932,No Change,No Change
2a8c14ba,0,37404,-1461,55,No,No,No,Yes,1,White,Some College,No,Female,5,79,15,3,59,10,1435.532968,Yes,-2.67191347,0.213706483,1,0.095086809,0.043489253,0.064651162,No Change,Had Child
2aa87d78,0,23024,6371,22,No,No,No,No,0,Other,No High School,No,Female,32,13,15,23,62,11,1232.729972,No,-1.305562716,0.341478392,1,0.346091313,0.121867793,0.21323031,No Change,No Change
2b42eab4,1,16956,13280,29,No,No,No,Yes,1,Black,Some College,Disabled,Male,2,78,1,2,9,2,780.4108081,Yes,-1.523344333,0.216265336,1,0.249840287,0.124856326,0.178969577,No Change,Had Child
2b77f576,0,7880,-25358,24,No,No,No,No,0,White,Some College,No,Male,11,205,22,9,89,12,1172.608022,Yes,-2.332086453,0.212867254,1,0.128435098,0.060125841,0.088500209,No Change,No Change
2bd98e30,0,27930,11184,30,No,No,No,No,0,Black,Some High School,No,Male,264,310,140,4,52,12,2111.465491,No,-1.493302383,0.233608614,1,0.262032837,0.124425264,0.183426575,No Change,No Change
2c1313a5,0,42947,-2925,60,No,No,No,Yes,2,Black,Some College,Disabled,Female,18,81,7,1,10,12,651.240791,Yes,-2.233383863,0.207017908,1,0.138520997,0.066661587,0.096792407,No Change,Had Child
2c259526,0,50650,11402,42,Yes,No,No,No,2,Hispanic,Some High School,No,Female,7,23,5,1,15,33,765.9424731,No,-1.588835793,0.351842794,1,0.289210009,0.092923715,0.169547756,Got Married,No Change
2c2f0803,0,20858,1218,60,No,No,No,No,0,Multi,High School,No,Male,21,80,18,4,37,18,616.7497505,Yes,-2.819991679,0.183105908,1,0.078630311,0.039968316,0.056253375,No Change,No Change
2c5d948a,0,-5512,-23901,62,No,No,No,No,0,Hispanic,High School,No,Female,1,11,1,13,24,45,1075.004396,Yes,-2.339691314,0.150152075,1,0.114518696,0.066982699,0.087888657,No Change,No Change
2c62f6c3,0,11675,-28667,53,No,No,No,No,0,Black,High School,No,Male,5,56,17,15,59,11,1061.507279,Yes,-2.185053148,0.125348936,1,0.125717169,0.080858671,0.101100774,No Change,No Change
2cdfdff6,0,9504,1551,32,No,No,No,No,0,Other,College,No,Male,8,1,6,4,26,66,1520.793918,Yes,-1.567273661,0.348973417,1,0.292497351,0.095240701,0.1726054,No Change,No Change
2d502e07,0,55231,1355,55,No,No,No,No,0,Black,Some College,No,Female,31,12,16,17,38,22,1187.814885,Yes,-1.915861963,0.128431821,1,0.159207624,0.102699061,0.128323722,No Change,No Change
2d89b45f,0,-9655,-12676,61,No,No,No,No,0,Black,Some College,No,Female,8,139,18,11,47,11,1993.901788,Yes,-2.42926372,0.154237647,1,0.106504132,0.061136013,0.080968239,No Change,No Change
2db09dc3,0,50651,-21127,69,No,No,No,No,0,Black,College,Disabled,Female,1,28,1,4,6,56,980.8931895,Yes,-2.236153559,0.207827531,1,0.138379907,0.066391043,0.096550541,No Change,No Change
2dce69b5,0,19298,-710,59,No,No,Yes,No,0,Multi,Some College,Disabled,Female,20,114,14,8,29,16,717.1864193,Yes,-2.819377367,0.24295203,1,0.087608481,0.035723707,0.056285997,No Change,Empty Nester
2e64f120,0,14240,3698,31,No,No,No,No,1,Hispanic,High School,Disabled,Female,8,85,47,3,13,13,800.5441992,Yes,-2.237663746,0.160803617,1,0.127584306,0.072236001,0.09641889,No Change,No Change
2f081fb4,0,7381,1153,38,No,No,No,No,3,Black,High School,No,Female,13,42,10,2,27,53,934.7912183,Yes,-1.973017602,0.159265338,1,0.159646916,0.092358003,0.122065136,No Change,No Change
2f31c374,0,-1611,-34788,54,No,No,No,No,0,White,High School,No,Male,17,88,15,23,70,11,2372.395404,Yes,-2.271089578,0.18804758,1,0.129823941,0.066629001,0.093545781,No Change,No Change
2f56f3a2,0,26474,-797,50,No,No,No,No,0,Black,Some College,No,Female,403,45,115,7,160,8,2040.601717,Yes,-3.188620512,0.311589442,1,0.070574012,0.021895491,0.039596206,No Change,No Change
2f838b49,0,29337,5224,49,No,No,No,No,0,White,Some College,Disabled,Female,15,83,21,1,6,11,1157.380396,Yes,-2.329698332,0.148719828,1,0.115249385,0.067787107,0.088693043,No Change,No Change
30805b59,0,7385,3570,33,No,No,No,No,1,Black,Some College,No,Female,1,1,1,1,1,14,800.734834,Yes,-1.547918629,0.115611443,1,0.21059873,0.144981488,0.175387086,No Change,No Change
30a4c0f5,0,9670,4357,54,No,No,No,No,0,Black,Some College,Disabled,Female,13,78,15,4,14,16,671.5506445,Yes,-2.315821813,0.135861597,1,0.114099569,0.070298667,0.089821055,No Change,No Change
317e9ff3,0,26024,194,52,No,No,No,No,0,Hispanic,Some College,No,Female,13,129,6,2,32,15,982.7899805,Yes,-2.5426445,0.132399865,1,0.092528894,0.0572082,0.072922191,No Change,No Change
31c3db40,0,-17329,-27472,74,No,No,No,No,0,Black,College,No,Female,23,6,24,8,41,10,1988.643091,Yes,-2.638289904,0.163891849,1,0.089719727,0.049288591,0.066714433,No Change,No Change
31f4e07f,1,39298,469,37,No,No,No,No,0,White,Some College,No,Female,91,29,90,3,41,5,1701.925732,Yes,-2.203945829,0.169758534,1,0.133400725,0.073326953,0.099396712,No Change,No Change
320a0119,0,28508,3279,56,No,No,No,No,0,Black,Some High School,No,Male,13,96,7,4,42,29,707.3454858,No,-2.07063421,0.126954503,1,0.139217622,0.089523654,0.111983955,No Change,No Change
324eff3e,0,-20526,-21137,28,No,No,No,No,0,Black,High School,Became Disabled,Male,113,101,157,10,25,4,3062.657889,Yes,-1.734906607,0.476312858,1,0.309740363,0.064859111,0.149961046,No Change,No Change
32784708,1,541,-14985,46,No,No,No,No,1,Black,Some High School,No,Female,87,4,60,21,102,22,2147.688854,No,-2.243497127,0.177855754,1,0.130686801,0.069648947,0.095911867,No Change,No Change
3297f19e,0,38660,-11147,65,No,No,No,No,0,White,High School,Disabled,Male,1,1,1,1,1,2,826.0669118,Yes,-2.446980956,0.181772136,1,0.110003282,0.05714857,0.079659607,No Change,No Change
32c469b7,1,33443,1522,45,No,No,No,No,3,Asian,High School,No,Female,145,22,104,9,19,0,1655.178887,Yes,-2.105442866,0.227527644,1,0.159830647,0.072332686,0.108568928,No Change,No Change
32d1b406,0,14027,1067,82,No,No,No,No,0,Black,Some College,No,Female,121,361,161,14,148,7,2352.807949,Yes,-4.280455654,0.294782053,1,0.024063935,0.007704407,0.013647524,No Change,No Change
32f7767b,0,38145,-23350,61,No,No,No,No,0,Asian,Some College,Disabled,Male,1,1,1,1,1,68,818.5140308,Yes,-2.262933049,0.272821184,1,0.150817512,0.057450617,0.09423971,No Change,No Change
3.31E+06,0,4375,-15515,33,No,No,No,No,2,Asian,College,Lost Disabilty Benifits,Female,1,1,1,1,1,24,830.5313187,Yes,-1.923466744,0.319949868,1,0.214777417,0.072388303,0.127475478,No Change,No Change
330ac3c5,0,3947,-16211,32,No,No,No,No,0,Native American,Some High School,No,Male,23,125,24,34,85,30,1336.652093,No,-1.33360151,0.413638609,1,0.372181415,0.104861954,0.208564257,No Change,No Change
330e3972,0,-7652,-27833,23,No,No,No,No,0,Black,High School,No,Male,1,53,3,1,5,26,1211.262773,Yes,-1.136320128,0.125208714,1,0.290921855,0.200731425,0.24299663,No Change,No Change
3317beb7,0,24470,8432,25,No,No,No,No,1,Black,Some College,No,Female,6,108,17,3,71,10,1551.69726,Yes,-2.185110175,0.146484676,1,0.130334979,0.077828743,0.101095592,No Change,No Change
331c7f76,0,41902,1072,46,No,No,No,No,0,Black,Some College,No,Female,7,33,23,2,44,52,705.8981412,Yes,-2.221676563,0.129308376,1,0.122578899,0.0776208,0.097820745,No Change,No Change
3388b2ab,0,3275,2239,19,No,No,No,No,0,Black,Some College,Disabled,Male,12,27,19,3,18,30,1270.55016,Yes,-1.46290499,0.154914869,1,0.23879962,0.145973374,0.188023417,No Change,No Change
33a9dfc6,1,15430,-24797,46,No,No,No,No,1,White,Some College,No,Female,18,44,13,16,35,13,1960.380029,Yes,-1.947959416,0.150675543,1,0.160753092,0.095930395,0.124776034,No Change,No Change
33e36084,0,24663,-13891,27,No,No,Yes,No,1,Black,Some College,No,Female,23,121,36,2,37,13,1440.840134,Yes,-1.684674999,0.177825147,1,0.208145928,0.115759708,0.156477414,No Change,Empty Nester
3431a20c,0,5182,-1376,21,No,No,No,No,0,Asian,College,Disabled,Female,63,170,126,3,14,10,1972.219171,Yes,-1.991303784,0.230355906,1,0.176563448,0.079966568,0.120118997,No Change,No Change
346ce94b,0,2844,-8199,35,No,No,Yes,No,0,Multi,Some College,No,Female,12,37,6,1,21,30,720.2915123,Yes,-2.10458376,0.22052072,1,0.158109364,0.073317997,0.108652102,No Change,Empty Nester
347b9069,0,68730,22686,42,No,No,No,No,2,White,High School,No,Female,11,71,23,14,27,11,1024.730067,Yes,-2.002045003,0.179517785,1,0.161083253,0.086756289,0.118988377,No Change,No Change
349842f0,1,15181,3795,26,No,No,No,No,2,Black,Some High School,No,Female,11,139,10,10,49,31,1202.239002,No,-1.547143876,0.151747565,1,0.222748846,0.136511808,0.175499164,No Change,No Change
34a60f14,0,15837,2454,52,No,No,No,No,0,Black,Some College,No,Female,6,82,7,4,19,36,849.0364127,Yes,-2.044617459,0.08987008,1,0.133718612,0.097901414,0.114597388,No Change,No Change
34adabe4,0,7715,-2637,45,No,No,No,No,2,Hispanic,High School,No,Female,6,73,4,19,60,28,685.7554733,Yes,-2.483469441,0.137799507,1,0.098555165,0.059886108,0.077025189,No Change,No Change
34cbeadb,0,3209,-5079,24,No,No,No,No,0,Hispanic,Some High School,No,Female,41,408,176,9,79,15,2480.829344,No,-2.470775901,0.293812946,1,0.130686496,0.045362354,0.077932461,No Change,No Change
34d63587,0,613,-19453,33,No,No,No,No,0,Black,College,No,Female,89,18,79,11,22,9,1194.052337,Yes,-1.509012628,0.147070432,1,0.227803686,0.142183629,0.181085168,No Change,No Change
34e44f94,0,27359,15095,24,No,No,No,No,1,Black,High School,Disabled,Male,46,12,42,27,63,11,1291.029032,Yes,-1.656866354,0.180313852,1,0.213584758,0.118127649,0.1601831,No Change,No Change
351b7ff7,0,39836,19777,23,No,No,No,No,0,Black,Some College,No,Male,2,61,5,5,25,5,974.7887127,Yes,-1.405338776,0.126907045,1,0.239285456,0.160558748,0.196970295,No Change,No Change
35f544d9,0,14895,-528,51,No,No,No,No,3,White,College,No,Female,5,70,17,29,59,13,1025.837583,Yes,-2.359372646,0.190264766,1,0.120632549,0.06109458,0.086323662,No Change,No Change
362b60dc,0,8320,1042,41,No,No,No,No,0,Black,High School,No,Female,5,96,8,12,53,12,620.7686938,Yes,-2.137126674,0.10362269,1,0.12630561,0.087845712,0.105540329,No Change,No Change
362ff98e,0,31497,-115,52,No,No,No,No,0,Black,Some High School,No,Male,18,55,20,5,25,20,1100.705723,No,-1.720954198,0.120316861,1,0.184653339,0.123816464,0.151748298,No Change,No Change
3646b70f,1,12858,-17509,65,No,No,No,No,0,Asian,Some High School,No,Female,11,112,11,10,23,28,883.3791486,No,-2.233603542,0.196116845,1,0.135965147,0.067989389,0.096773204,No Change,No Change
364d3649,0,28164,3531,26,No,No,No,No,0,Other,High School,No,Male,13,55,14,8,75,53,1371.128818,Yes,-1.986051338,0.34117843,1,0.211260919,0.06569617,0.120675239,No Change,No Change
366e8532,0,18390,-4520,21,No,No,No,No,0,White,Some College,No,Female,4,79,15,11,33,1,1080.338345,Yes,-1.641808223,0.137735577,1,0.202321682,0.128782138,0.162219168,No Change,No Change
36a7406b,0,-1097,-26090,59,No,No,No,No,1,Hispanic,High School,No,Male,49,64,91,8,32,43,2088.590715,Yes,-2.48608332,0.182674805,1,0.106401138,0.05498575,0.076839568,No Change,No Change
36aef01f,0,8842,-1371,53,No,No,No,No,1,Black,College,Disabled,Female,14,64,12,20,54,51,1034.328847,Yes,-2.366574259,0.143767344,1,0.11058394,0.06609027,0.085757347,No Change,No Change
36dba467,0,9764,637,63,No,No,No,No,0,White,High School,Disabled,Female,9,79,16,2,23,21,944.4982524,Yes,-2.864483991,0.150766729,1,0.071161615,0.04069957,0.053937432,No Change,No Change
36e373cb,0,48585,12512,43,No,No,No,No,0,Black,College,No,Female,16,40,20,4,46,15,746.2271527,Yes,-2.192908466,0.112220702,1,0.122071749,0.082197221,0.100389121,No Change,No Change
36ee9291,0,1140,-16787,24,No,No,No,Yes,1,Hispanic,High School,No,Female,2,54,26,10,36,30,903.0441422,Yes,-1.701823839,0.186222535,1,0.208032231,0.112363814,0.154227211,No Change,Had Child
37066389,0,6571,2108,72,No,No,No,No,0,White,High School,Disabled,Female,37,59,51,7,39,12,1727.199492,Yes,-3.148144181,0.1642492,1,0.055923857,0.030175856,0.041164465,No Change,No Change
370a6f39,0,-19383,-31580,45,No,No,No,No,0,Hispanic,College,Lost Disabilty Benifits,Female,31,121,8,7,18,8,982.6397617,Yes,-2.221133811,0.292391797,1,0.161373228,0.057637222,0.097868654,No Change,No Change
373b354c,0,3026,-7460,58,No,No,No,No,0,White,High School,Disabled,Female,6,66,17,8,16,11,1598.953926,Yes,-2.484106585,0.1517916,1,0.100960733,0.058325619,0.076979905,No Change,No Change
37e9f7aa,0,13580,-2023,59,No,No,No,No,0,Asian,High School,No,Male,7,45,5,4,17,8,962.3018848,Yes,-2.369919411,0.177480986,1,0.116906493,0.061932191,0.08549544,No Change,No Change
380a59a8,0,19028,1906,28,No,No,No,No,1,Black,Some High School,No,Female,12,76,15,3,13,29,715.1193896,No,-1.278168696,0.126245199,1,0.26294297,0.178637008,0.217862113,No Change,No Change
38525f3f,0,27393,18629,68,No,No,No,No,0,Black,Some High School,No,Female,9,46,14,3,15,16,1438.513649,No,-2.132218317,0.158577592,1,0.139265221,0.079949719,0.106004583,No Change,No Change
3857670a,0,26552,7798,57,No,No,No,No,0,White,Advanced Degree,No,Female,13,90,27,1,4,6,1155.965154,Yes,-2.311067133,0.128466541,1,0.113118773,0.071567172,0.090210524,No Change,No Change
38647465,0,-9417,-11498,25,No,No,No,No,0,Multi,College,No,Female,3,89,2,6,32,49,986.5965903,Yes,-1.977343096,0.182648533,1,0.165294261,0.088238568,0.12160235,No Change,No Change
3.87E+13,0,6020,-398,57,No,No,No,No,0,Asian,No High School,No,Male,1,1,1,1,1,40,937.0749494,No,-1.908791267,0.197731886,1,0.179279471,0.091426056,0.129116708,No Change,No Change
387e7898,0,53038,10751,45,No,No,No,No,0,Black,High School,No,Female,1,1,1,1,1,20,834.7395994,Yes,-1.668361911,0.121101859,1,0.192942567,0.129462277,0.158642701,No Change,No Change
38b5fa11,0,28036,21594,24,No,No,No,No,0,Black,High School,No,Female,6,132,5,7,58,17,693.4546582,Yes,-1.943094052,0.130416742,1,0.156107896,0.099866313,0.125308336,No Change,No Change
390288d6,1,21981,348,36,No,No,No,No,0,Hispanic,High School,No,Female,14,88,17,7,26,15,1064.910699,Yes,-2.024850563,0.111522318,1,0.14108992,0.095917315,0.116618363,No Change,No Change
3904531a,1,7645,-10106,26,No,No,No,No,0,Black,High School,No,Male,6,83,7,27,41,51,1056.787181,Yes,-1.082022233,0.134308688,1,0.306023287,0.206645194,0.253123519,No Change,No Change
391bb0b6,0,35545,-2752,25,No,No,No,No,1,Black,Some College,No,Female,2,46,4,1,24,18,904.4611672,Yes,-1.571406972,0.095704603,1,0.200395238,0.146917132,0.172015909,No Change,No Change
39704dfe,1,53196,4134,49,No,No,No,No,0,Black,High School,No,Male,3,105,10,9,79,48,795.8978718,Yes,-2.452831273,0.150702982,1,0.10363678,0.060187872,0.07923175,No Change,No Change
397ea130,0,19927,2309,40,No,No,No,No,1,Black,Some High School,No,Female,14,117,32,8,34,38,1540.031464,No,-1.656847952,0.130807151,1,0.197742185,0.128618417,0.160185576,No Change,No Change
39897337,0,38433,14011,39,No,No,No,No,3,Black,College,No,Female,22,12,13,13,34,22,1078.13734,Yes,-1.827340502,0.152228638,1,0.17814409,0.106623075,0.1385554,No Change,No Change
3a0ec60d,0,22542,643,38,No,No,No,No,1,Hispanic,College,No,Female,29,30,25,15,48,22,1201.235079,Yes,-2.168435211,0.109854122,1,0.124213429,0.084420318,0.102621045,No Change,No Change
3a319135,0,22153,-6461,45,No,No,No,No,1,Black,High School,Disabled,Female,9,82,12,5,63,41,646.2954342,Yes,-2.652801125,0.147691072,1,0.086012314,0.050102859,0.065816573,No Change,No Change
3a3e0c76,1,42708,2862,25,No,No,No,No,0,Asian,College,No,Female,44,358,144,6,50,11,2111.185072,Yes,-2.280604899,0.27053239,1,0.148001619,0.056740757,0.092742044,No Change,No Change
3a488de3,0,4713,3735,35,No,No,No,No,1,Black,GED,No,Female,295,243,197,15,102,7,2601.228516,No,-2.201169153,0.232596108,1,0.148643419,0.065555353,0.099645548,No Change,No Change
3a794259,1,31451,839,47,No,No,No,No,0,Black,High School,No,Male,3,41,8,6,20,18,922.1323975,Yes,-1.788224904,0.091390489,1,0.166713667,0.12267378,0.143290493,No Change,No Change
3adfb527,0,19791,1926,59,No,No,No,No,1,Black,No High School,No,Female,18,133,14,11,31,25,1075.651619,No,-1.980014938,0.129539149,1,0.151084777,0.096746274,0.121317246,No Change,No Change
3b071844,1,13185,5865,49,No,No,No,No,0,Hispanic,High School,No,Male,33,83,46,10,52,7,1288.288066,Yes,-2.555791507,0.134011428,1,0.091693606,0.05633507,0.072038369,No Change,No Change
3b150035,0,20704,1509,28,No,No,No,No,0,Hispanic,Some College,No,Male,4,83,6,3,10,5,811.1673588,Yes,-1.677267067,0.131168224,1,0.194633783,0.126269133,0.157457693,No Change,No Change
3b231854,0,-17067,-21185,62,No,No,No,No,0,Black,Some College,Became Disabled,Female,15,78,29,19,30,17,1142.425968,Yes,-2.418607538,0.443274205,1,0.175116587,0.036005115,0.08176474,No Change,No Change
3b954d89,0,-5436,-17885,58,No,No,Yes,No,1,Black,Some College,No,Female,11,53,8,22,65,8,1246.209776,Yes,-2.298269477,0.185183079,1,0.126163937,0.065300322,0.091266384,No Change,Empty Nester
3bfee829,0,-19313,-20335,21,No,No,No,No,0,Asian,Some College,No,Male,155,70,124,5,53,6,2843.032841,Yes,-1.873078646,0.215632695,1,0.18993408,0.091478155,0.133185899,No Change,No Change
3c6c5150,0,15867,654,49,No,No,No,No,0,Black,High School,No,Male,7,54,3,4,54,42,646.0307666,Yes,-2.316214158,0.11816863,1,0.110602296,0.072572762,0.089788984,No Change,No Change
3c9350fc,1,-9020,-23615,23,No,No,No,No,1,Black,Some College,No,Female,10,57,1,8,26,5,2087.753743,Yes,-1.333144287,0.160685481,1,0.265378022,0.161367552,0.208639739,No Change,No Change
3ca0b9b5,0,-16456,-29003,60,No,No,No,No,0,Black,Some High School,Lost Disabilty Benifits,Female,18,44,13,16,35,13,1960.380029,No,-1.940926659,0.29349671,1,0.203319821,0.074731643,0.125546089,No Change,No Change
3cdb3500,0,37026,15,53,No,No,No,No,0,Hispanic,Some High School,Disabled,Male,4,1,1,1,1,4,1124.24047,No,-2.021154452,0.192209628,1,0.161864044,0.083334093,0.116999671,No Change,No Change
3ce5672e,0,3706,-7060,47,No,No,No,No,0,Black,Some College,No,Female,92,3,57,8,33,15,2367.804385,Yes,-1.879482088,0.141317884,1,0.16763263,0.103728624,0.132448373,No Change,No Change
3cf3a0a4,0,26925,-164,53,No,No,No,No,0,White,College,No,Female,1,1,1,1,1,1,1411.026987,Yes,-2.079119033,0.139743605,1,0.141216635,0.086826304,0.111142968,No Change,No Change
3d5fb9e3,0,-9304,-18490,19,No,No,No,No,0,Multi,Some College,No,Male,1,74,3,4,19,6,977.1961322,Yes,-1.682009548,0.183245474,1,0.210344781,0.11494758,0.156829555,No Change,No Change
3eaa67ab,0,-16708,-22648,22,No,No,No,No,0,Black,Some College,No,Female,11,69,13,38,64,38,750.3514572,Yes,-1.203325893,0.14855895,1,0.286560011,0.183247048,0.230884087,No Change,No Change
3eb570d9,0,27070,-4527,36,No,No,No,No,0,Asian,No High School,No,Male,3,57,14,2,36,10,1871.11977,No,-1.809976759,0.197845505,1,0.194316992,0.099952367,0.140640935,No Change,No Change
3ed82df0,1,10701,-7858,21,No,No,No,No,0,Black,Some College,No,Female,128,39,78,2,24,8,1176.432334,Yes,-1.421347395,0.138869035,1,0.240641799,0.155312082,0.194450441,No Change,No Change
3f23b2c0,0,34672,2362,61,No,No,No,No,1,Black,College,No,Female,12,144,11,8,35,39,1020.167828,Yes,-2.340777053,0.112132874,1,0.107072748,0.071720418,0.087801659,No Change,No Change
3fcb7f83,0,17640,-363,41,No,No,No,No,1,Black,High School,No,Female,88,15,112,17,70,11,1628.616547,Yes,-2.268576401,0.167770521,1,0.125675744,0.069305512,0.093759103,No Change,No Change
3fcfa7fc,1,20234,-4842,27,No,No,No,No,0,Black,High School,No,Male,10,110,14,23,59,28,630.8320419,Yes,-1.50009511,0.110794663,1,0.217050599,0.152225378,0.182411339,No Change,No Change
40246813,0,27118,-2140,35,No,No,No,No,2,Black,High School,No,Female,9,68,14,2,31,18,525.1142619,Yes,-1.972531877,0.109403185,1,0.147028256,0.10092742,0.122117198,No Change,No Change
40540bb9,0,7856,-24622,47,No,No,No,No,0,Black,Some College,No,Male,16,97,7,26,60,43,935.4351837,Yes,-1.765656315,0.11955116,1,0.177798291,0.11920538,0.146083341,No Change,No Change
40701719,0,24734,-6558,79,No,No,No,No,0,White,Some College,Disabled,Female,7,88,16,7,26,21,1438.562172,Yes,-3.041515108,0.164185347,1,0.061820178,0.033461734,0.045585207,No Change,No Change
40825888,0,22998,9928,27,No,No,No,No,0,Black,High School,No,Female,4,108,10,6,49,12,631.416687,Yes,-1.914741581,0.107731985,1,0.153997377,0.106605202,0.128449097,No Change,No Change
40a9c025,0,25388,1078,60,No,No,No,No,0,Black,High School,Disabled,Male,8,74,18,5,21,36,541.2460339,Yes,-2.366348993,0.145383991,1,0.110918188,0.06590883,0.08577501,No Change,No Change
40be3841,0,37580,6288,30,No,No,No,No,0,Black,Some College,No,Male,13,116,7,5,74,16,632.3396704,Yes,-2.150848869,0.14077252,1,0.132971765,0.081154518,0.104251926,No Change,No Change
40c36967,0,33665,-8166,43,No,No,No,No,1,Hispanic,Some College,No,Male,74,286,142,7,46,9,1779.822861,Yes,-2.522189935,0.207299846,1,0.107562709,0.050762669,0.07431715,No Change,No Change
40f0e729,0,31396,1992,34,No,No,No,No,0,Black,High School,No,Male,13,61,16,7,51,39,1059.906687,Yes,-1.839204993,0.100459207,1,0.162151672,0.115463937,0.137145344,No Change,No Change
4195180f,0,0,-727,53,No,No,No,No,1,Black,College,No,Female,8,124,11,11,34,11,844.4542849,Yes,-2.226074121,0.116700712,1,0.119482412,0.079087695,0.097433338,No Change,No Change
42042afc,0,13571,1171,53,No,No,No,No,1,Black,Some College,No,Female,22,15,10,10,40,40,1480.385431,Yes,-2.144386231,0.109053193,1,0.12667954,0.086421684,0.104856975,No Change,No Change
42059181,0,17087,-3351,24,No,No,No,No,0,Black,Some High School,No,Female,8,84,13,2,11,50,640.7832502,No,-1.110020969,0.14967837,1,0.306474944,0.19727863,0.247866979,No Change,No Change
420b1e4f,0,22066,-22874,43,No,No,No,No,0,Black,Some College,No,Female,4,126,8,38,197,17,1088.961135,Yes,-3.273473441,0.279660038,1,0.06149457,0.021423571,0.036492502,No Change,No Change
420b2a46,0,36385,8543,52,No,No,No,No,2,Hispanic,High School,No,Male,4,100,4,4,15,28,794.0158154,Yes,-2.273315679,0.153649358,1,0.122156756,0.070799775,0.093357189,No Change,No Change
42499c50,0,-6468,-6939,30,No,No,No,No,0,Black,Some College,Lost Disabilty Benifits,Female,10,79,21,30,70,34,1080.272389,Yes,-1.798281771,0.278558938,1,0.222301171,0.087523317,0.142060353,No Change,No Change
4325cbc2,0,48607,1250,65,No,No,No,No,3,Hispanic,College,Disabled,Male,1,34,5,1,4,11,1302.93022,Yes,-2.661004372,0.217724141,1,0.096715398,0.043615656,0.065313992,No Change,No Change
4342788b,0,40687,-7335,35,No,No,No,No,1,Black,College,No,Female,2,56,1,1,10,30,767.5788141,Yes,-1.571246482,0.097386755,1,0.200949833,0.146524458,0.172038768,No Change,No Change
43499732,1,95,-7770,50,No,No,No,No,0,Black,Advanced Degree,No,Male,27,54,54,16,106,23,1177.556353,Yes,-2.821371194,0.165007847,1,0.076001609,0.041297194,0.056180183,No Change,No Change
436b640e,0,23741,18260,37,No,No,No,No,0,Black,High School,No,Male,14,108,45,4,26,28,940.2825772,Yes,-1.839824699,0.117621735,1,0.166687753,0.112010898,0.137072026,No Change,No Change
438d4308,0,41326,503,30,No,No,No,No,1,Multi,College,No,Female,22,106,13,2,12,12,1125.582275,Yes,-1.921070579,0.171888312,1,0.170205791,0.09466406,0.12774223,No Change,No Change
43c95a10,1,15845,4164,37,No,No,No,No,1,Multi,Some College,No,Female,23,117,6,3,26,8,1065.897642,Yes,-2.301487855,0.172706939,1,0.123144661,0.066608442,0.090999812,No Change,No Change
43d2cd0a,0,52127,-2906,48,No,No,No,No,1,Black,Some College,No,Female,3,57,5,1,13,48,911.4072754,Yes,-1.848184167,0.120529762,1,0.166318635,0.110620117,0.136086238,No Change,No Change
43de503d,1,18868,988,49,No,No,No,No,2,Multi,Some College,No,Female,8,114,10,13,50,24,594.7431667,Yes,-2.721092557,0.184571401,1,0.08632682,0.04382014,0.061740146,No Change,No Change
4410b7ef,0,14174,-8782,26,No,No,No,No,0,Black,High School,No,Male,2,99,7,1,22,25,826.6727258,Yes,-1.482413307,0.097682353,1,0.21569106,0.157908794,0.18506318,No Change,No Change
44303068,0,34014,-596,60,No,No,No,No,0,Black,Some College,No,Female,4,64,25,4,32,17,782.5355494,Yes,-2.41255683,0.099179078,1,0.098131011,0.068692607,0.082220173,No Change,No Change
4433cc51,0,41370,1111,41,No,No,No,No,0,Black,Some College,No,Female,3,52,7,4,33,42,965.0027017,Yes,-1.891624514,0.097086285,1,0.154290935,0.110867189,0.131059354,No Change,No Change
44f0d35a,0,36559,762,56,No,No,Yes,No,2,White,High School,No,Male,14,219,41,1,16,12,1455.557739,Yes,-2.321174441,0.235244028,1,0.134691846,0.058290773,0.08938442,No Change,Empty Nester
4503217b,0,17437,-1171,75,No,No,No,No,0,Black,High School,No,Female,299,357,148,9,59,12,2066.842808,Yes,-2.75391304,0.250545859,1,0.094247383,0.037507588,0.059866036,No Change,No Change
451c6c55,0,39578,1710,24,No,No,No,No,0,Native American,College,No,Female,63,170,126,3,14,10,1972.219171,Yes,-1.434584566,0.420198606,1,0.35183219,0.094646735,0.192385361,No Change,No Change
